CrsCode,StationName,Easting,Northing,RevisionNumber,Grid Reference,Latitude,Longitude
GOE,Goldthorpe Rail Station,445645,404390,2,SE 45645 04390,53.534188,-1.3128077
GFF,Gilfach Fargoed Rail Station,315300,199100,1,ST 15300 99100,51.684248,-3.2265680
GLC,Glasgow Central Rail Station,258794,665257,3,NS 58794 65257,55.859755,-4.2576432
GCL,Glasgow Central Low Level Rail Station,258737,665139,2,NS 58737 65139,55.858678,-4.2584916
HST,High Street (Glasgow) Rail Station,259890,665200,1,NS 59890 65200,55.859563,-4.2401179
GLG,Glengarnock Rail Station,232190,652740,1,NS 32190 52740,55.738886,-4.6745016
GLQ,Glasgow Queen Street Rail Station,259190,665515,3,NS 59190 65515,55.862187,-4.2514558
GQL,Glasgow Queen Street Low Level Rail Station,259241,665531,2,NS 59241 65531,55.862345,-4.2506499
GIL,Gillingham (Dorset) Rail Station,380980,126110,3,ST 80980 26110,51.034033,-2.2726237
GCW,Glan Conwy Rail Station,280200,376000,1,SH 80200 76000,53.267420,-3.7977273
GLE,Gleneagles Rail Station,292900,710500,3,NN 92900 10500,56.274848,-3.7311679
GLF,Glenfinnan Rail Station,189870,780970,1,NM 89870 80970,56.872401,-5.4496197
GLM,Gillingham (Kent) Rail Station,577520,168365,2,TQ 77520 68365,51.386564,0.54985000
GLT,Glenrothes with Thornton Rail Station,329110,697220,1,NT 29110 97220,56.162356,-3.1430153
GCR,Gloucester Rail Station,383675,218580,3,SO 83675 18580,51.865557,-2.2384876
GLO,Glossop Rail Station,403480,394190,1,SK 03480 94190,53.444468,-1.9490737
GLY,Glynde Rail Station,545790,108670,1,TQ 45790 08670,50.859170,0.070077291
GNH,Greenhithe for Bluewater Rail Station,558545,174842,3,TQ 58545 74842,51.450370,0.28029013
GNL,Green Lane Rail Station,332490,387860,1,SJ 32490 87860,53.383253,-3.0164147
GUN,Gunnersbury Rail Station,519835,178380,2,TQ 19835 78380,51.491676,-0.27528643
GTN,Grangetown (Cardiff) Rail Station,317455,174965,3,ST 17455 74965,51.467610,-3.1897238
GNW,Greenwich Rail Station,538060,177335,2,TQ 38060 77335,51.478133,-0.013339924
GOB,Gobowen Rail Station,330320,333400,4,SJ 30320 33400,52.893513,-3.0371725
GDL,Godley Rail Station,396460,394995,2,SJ 96460 94995,53.451702,-2.0547724
GMY,Goodmayes Rail Station,546400,187300,2,TQ 46400 87300,51.565577,0.11080707
GDN,Godstone Rail Station,536277,148357,1,TQ 36277 48357,51.218156,-0.050084998
GOF,Golf Street Rail Station,355800,734200,1,NO 55800 34200,56.497792,-2.7195435
GOL,Golspie Rail Station,282550,899750,4,NH 82550 99750,57.971463,-3.9872148
GOM,Gomshall Rail Station,508915,147842,2,TQ 08915 47842,51.219397,-0.44185218
GOO,Goole Rail Station,474414,423753,3,SE 74414 23753,53.704913,-0.87421346
GTR,Goostrey Rail Station,378300,369550,1,SJ 78300 69550,53.222551,-2.3264703
GOR,Goring & Streatley Rail Station,460247,180642,1,SU 60247 80642,51.521491,-1.1330494
GDH,Gordon Hill Rail Station,531880,197780,2,TQ 31880 97780,51.663333,-0.094610509
GBS,Goring-by-Sea Rail Station,510477,103189,3,TQ 10477 03189,50.817720,-0.43308310
GTO,Gorton Rail Station,389064,396939,2,SJ 89064 96939,53.469072,-2.1662094
GPO,Gospel Oak Rail Station,528300,185670,1,TQ 28300 85670,51.555334,-0.15077018
GRK,Gourock Rail Station,224280,677950,1,NS 24280 77950,55.962318,-4.8166576
GOS,Grange-over-Sands Rail Station,341200,478150,4,SD 41200 78150,54.195720,-2.9027473
GWN,Gowerton Rail Station,259240,196400,1,SS 59240 96400,51.648724,-4.0359345
GOX,Goxhill Rail Station,509940,421310,1,TA 09940 21310,53.676701,-0.33712048
GRT,Grateley Rail Station,426610,141270,1,SU 26610 41270,51.170057,-1.6207737
GVH,Gravelly Hill Rail Station,410100,290800,1,SP 10100 90800,52.514994,-1.8525984
GRY,Grays Rail Station,561340,177810,1,TQ 61340 77810,51.476246,0.32183216
GNR,Green Road Rail Station,318930,483920,1,SD 18930 83920,54.244524,-3.2455708
GKC,Greenock Central Rail Station,228200,675900,3,NS 28200 75900,55.945338,-4.7526339
GKW,Greenock West Rail Station,227260,676160,1,NS 27260 76160,55.947335,-4.7678331
GEA,Gretna Green Rail Station,332000,568000,1,NY 32000 68000,55.001904,-3.0645954
GGJ,Georgemas Junction Rail Station,315500,959300,1,ND 15500 59300,58.513622,-3.4521202
GGV,Gargrave Rail Station,393200,453600,1,SD 93200 53600,53.978415,-2.1051704
GCH,Garelochhead Rail Station,224250,691050,1,NS 24250 91050,56.079863,-4.8257164
GMD,Grimsby Docks Rail Station,527520,410357,1,TA 27520 10357,53.574320,-0.075617284
GMB,Grimsby Town Rail Station,526800,409125,2,TA 26800 09125,53.563427,-0.086983948
GRN,Grindleford Rail Station,425000,378800,1,SK 25000 78800,53.305560,-1.6262967
GRL,Greenfaulds Rail Station,275591,673147,2,NS 75591 73147,55.935231,-3.9930999
GMT,Grosmont Rail Station,482800,505270,1,NZ 82800 05270,54.436112,-0.72496562
GPK,Grange Park Rail Station,531750,195470,1,TQ 31750 95470,51.642606,-0.097358502
GSN,Garston (Herts) Rail Station,511965,199890,2,TQ 11965 99890,51.686614,-0.38174120
GRH,Gartcosh Rail Station,270029,667790,2,NS 70029 67790,55.885659,-4.0794941
GMG,Garth (Bridgend) Rail Station,286400,189900,2,SS 86400 89900,51.596454,-3.6414499
GRP,Grove Park Rail Station,540640,172145,2,TQ 40640 72145,51.430861,0.021725485
GRV,Gravesend Rail Station,564577,174029,1,TQ 64577 74029,51.441347,0.36664299
GRS,Garscadden Rail Station,252182,668590,1,NS 52182 68590,55.887693,-4.3650044
GTA,Great Ayton Rail Station,457405,510830,2,NZ 57405 10830,54.489569,-1.1153452
GRB,Great Bentley Rail Station,611198,221460,1,TM 11198 21460,51.851758,1.0651534
GRC,Great Chesterford Rail Station,550478,242429,1,TL 50478 42429,52.059809,0.19352101
GCT,Great Coates Rail Station,523900,410420,1,TA 23900 10420,53.575752,-0.13023046
GRA,Grantham Rail Station,491400,335200,1,SK 91400 35200,52.906471,-0.64245029
GMV,Great Malvern Rail Station,378300,245700,3,SO 78300 45700,52.109197,-2.3182708
GMN,Great Missenden Rail Station,489300,201319,1,SP 89300 01319,51.703517,-0.70914106
MCE,Metrocentre Rail Station,421510,562730,3,NZ 21510 62730,54.958748,-1.6656259
GTW,Gatwick Airport Rail Station,528700,141300,1,TQ 28700 41300,51.156489,-0.16104153
GLD,Guildford Rail Station,499200,149600,1,SU 99200 49600,51.236968,-0.58042502
GSY,Guiseley Rail Station,418830,442230,1,SE 18830 42230,53.875933,-1.7150799
GSL,Gunnislake Rail Station,242750,70830,2,SX 42750 70830,50.516080,-4.2194055
GNT,Gunton Rail Station,625523,335128,2,TG 25523 35128,52.866345,1.3491163
GWE,Gwersyllt Rail Station,331900,353300,1,SJ 31900 53300,53.072573,-3.0178880
GYP,Gypsy Lane Rail Station,453200,515600,1,NZ 53200 15600,54.532890,-1.1793921
HAB,Habrough Rail Station,514600,413560,2,TA 14600 13560,53.606075,-0.26946132
HKC,Hackney Central Rail Station,534890,184925,2,TQ 34890 84925,51.547103,-0.056057612
HKW,Hackney Wick Rail Station,537060,184572,2,TQ 37060 84572,51.543409,-0.024919853
HDF,Hadfield Rail Station,402400,396000,1,SK 02400 96000,53.460743,-1.9653205
HAD,Haddiscoe Rail Station,645842,298493,2,TM 45842 98493,52.528786,1.6230071
HDW,Hadley Wood Rail Station,526225,198210,2,TQ 26225 98210,51.668495,-0.17617255
HDM,Haddenham & Thame Parkway Rail Station,473091,208549,1,SP 73091 08549,51.770854,-0.94213711
HGF,Hag Fold Rail Station,367300,404247,2,SD 67300 04247,53.533851,-2.4948215
HGG,Haggerston Rail Station,533555,183955,1,TQ 33555 83955,51.538704,-0.075666547
HAG,Hagley Rail Station,390140,280510,2,SO 90140 80510,52.422488,-2.1464171
HGT,Harrogate Rail Station,430413,455336,1,SE 30413 55336,53.993175,-1.5376078
HAC,Hackney Downs Rail Station,534555,185100,2,TQ 34555 85100,51.548756,-0.060819016
HAL,Hale Rail Station,376990,386930,1,SJ 76990 86930,53.378716,-2.3473568
HAI,Halling Rail Station,570347,164326,1,TQ 70347 64326,51.352476,0.44493178
HLR,Hall Road Rail Station,330468,400600,2,SD 30468 00600,53.497484,-3.0496270
HAS,Halesworth Rail Station,638868,277868,3,TM 38868 77868,52.346815,1.5056674
HED,Halewood Rail Station,344856,385611,2,SJ 44856 85611,53.364478,-2.8301339
HMM,Hammerton Rail Station,447030,455825,2,SE 47030 55825,53.996328,-1.2840956
HNC,Hamilton Central Rail Station,272200,655200,3,NS 72200 55200,55.773192,-4.0388848
HNW,Hamilton West Rail Station,271220,655860,2,NS 71220 55860,55.778858,-4.0548081
HMP,Hampton (London) Rail Station,513300,169803,2,TQ 13300 69803,51.415933,-0.37211895
HSD,Hamstead (Birmingham) Rail Station,404915,292580,2,SP 04915 92580,52.531067,-1.9289777
BKQ,Birkenhead Hamilton Square Rail Station,332690,389130,1,SJ 32690 89130,53.394692,-3.0136796
HMW,Hampton Wick Rail Station,517450,169740,1,TQ 17450 69740,51.414523,-0.31248953
HND,Hanborough Rail Station,443273,214245,1,SP 43273 14245,51.825156,-1.3735254
HAN,Hanwell Rail Station,515390,180520,2,TQ 15390 80520,51.511833,-0.33858349
HPN,Hapton Rail Station,379215,431745,2,SD 79215 31745,53.781613,-2.3169114
HDN,Harlesden Rail Station,520940,183370,2,TQ 20940 83370,51.536287,-0.25766757
HMY,Hairmyres Rail Station,260800,654300,1,NS 60800 54300,55.761964,-4.2200107
HOH,Harrow-on-the-Hill Rail Station,515314,188012,3,TQ 15314 88012,51.579184,-0.33722543
HTF,Hartford Rail Station,363150,371780,1,SJ 63150 71780,53.241757,-2.5536294
HWC,Harwich Town Rail Station,625987,232397,1,TM 25987 32397,51.944144,1.2866818
HSL,Haslemere Rail Station,489787,132950,1,SU 89787 32950,51.088847,-0.71937128
HSK,Hassocks Rail Station,530404,115543,1,TQ 30404 15543,50.924614,-0.14595306
HGS,Hastings Rail Station,581450,109650,5,TQ 81450 09650,50.857894,0.57674180
HAT,Hatfield (Herts) Rail Station,523240,208750,4,TL 23240 08750,51.763878,-0.21558861
HSG,Hathersage Rail Station,423295,381040,2,SK 23295 81040,53.325772,-1.6517186
HTY,Hattersley Rail Station,397420,394280,1,SJ 97420 94280,53.445281,-2.0403105
HTN,Hatton (Warks) Rail Station,422400,266400,1,SP 22400 66400,52.295276,-1.6729752
HAV,Havant Rail Station,471781,106595,3,SU 71781 06595,50.854425,-0.98161147
HVN,Havenhouse Rail Station,552240,359890,1,TF 52240 59890,53.114467,0.27316741
HVF,Haverfordwest Rail Station,196000,215700,3,SM 96000 15700,51.802630,-4.9602031
HWD,Hawarden Rail Station,331130,365860,1,SJ 31130 65860,53.185357,-3.0320807
HWB,Hawarden Bridge Rail Station,331140,369500,1,SJ 31140 69500,53.218072,-3.0327174
HAY,Hayes & Harlington Rail Station,509714,179422,1,TQ 09714 79422,51.503094,-0.42068354
HYL,Hayle Rail Station,155970,37325,4,SW 55970 37325,50.185561,-5.4198361
HYM,Haymarket Rail Station,324000,673200,1,NT 24000 73200,55.945806,-3.2184494
HYS,Hayes (Kent) Rail Station,540030,166060,2,TQ 40030 66060,51.376332,0.010556710
HAZ,Hazel Grove Rail Station,391980,386750,3,SJ 91980 86750,53.377541,-2.1220194
HBD,Hebden Bridge Rail Station,399500,426800,1,SD 99500 26800,53.737586,-2.0090587
HBN,Hollingbourne Rail Station,583430,155060,1,TQ 83430 55060,51.265177,0.62784819
HIB,High Brooms Rail Station,559378,141370,1,TQ 59378 41370,51.149403,0.27733220
HBB,Hubberts Bridge Rail Station,526970,343670,2,TF 26970 43670,52.975351,-0.11052876
HBY,Hartlebury Rail Station,385030,270735,2,SO 85030 70735,52.334493,-2.2211189
HCH,Holmes Chapel Rail Station,376640,366930,1,SJ 76640 66930,53.198929,-2.3511398
HEC,Heckington Rail Station,514650,343580,1,TF 14650 43580,52.977316,-0.29394443
HMC,Hampton Court Rail Station,515376,168361,1,TQ 15376 68361,51.402554,-0.34274772
HNF,Hednesford Rail Station,399977,312494,2,SJ 99977 12494,52.710110,-2.0017779
HEN,Hendon Rail Station,522140,188270,1,TQ 22140 88270,51.580066,-0.23867414
HUD,Huddersfield Rail Station,414330,416910,2,SE 14330 16910,53.648501,-1.7846902
HCN,Headcorn Rail Station,583800,144000,1,TQ 83800 44000,51.165713,0.62748174
HLI,Healing Rail Station,521870,411040,1,TA 21870 11040,53.581797,-0.16062993
HHL,Heath High Level Rail Station,318111,180385,2,ST 18111 80385,51.516429,-3.1815414
HLL,Heath Low Level Rail Station,318080,180300,1,ST 18080 80300,51.515660,-3.1819683
HDE,Hedge End Rail Station,449674,115000,2,SU 49674 15000,50.932318,-1.2945034
HDY,Headingley Rail Station,426815,435820,2,SE 26815 35820,53.817972,-1.5941880
HDL,Headstone Lane Rail Station,513870,190590,2,TQ 13870 90590,51.602647,-0.35721983
HLD,Hellifield Rail Station,385166,457229,2,SD 85166 57229,54.010861,-2.2278446
HMS,Helmsdale Rail Station,302380,915475,4,ND 02380 15475,58.117437,-3.6586875
HSB,Helsby Rail Station,348670,375635,2,SJ 48670 75635,53.275200,-2.7712066
HML,Hemel Hempstead Rail Station,504300,205925,3,TL 04300 05925,51.742331,-0.49077381
HNG,Hengoed Rail Station,315400,195000,1,ST 15400 95000,51.647407,-3.2241279
HNL,Henley-in-Arden Rail Station,414830,265950,2,SP 14830 65950,52.291486,-1.7839910
HEL,Hensall Rail Station,458560,422820,1,SE 58560 22820,53.698543,-1.1145187
HFD,Hereford Rail Station,351543,240546,1,SO 51543 40546,52.061161,-2.7082102
HNH,Herne Hill Rail Station,531955,174410,2,TQ 31955 74410,51.453303,-0.10228917
HER,Hersham Rail Station,512155,165425,2,TQ 12155 65425,51.376810,-0.38995925
HFE,Hertford East Rail Station,532980,212910,1,TL 32980 12910,51.799033,-0.072941425
HES,Hessle Rail Station,502925,425685,4,TA 02925 25685,53.717436,-0.44182319
HSW,Heswall Rail Station,328590,381960,1,SJ 28590 81960,53.329715,-3.0737027
HEV,Hever Rail Station,546530,144550,1,TQ 46530 44550,51.181409,0.095069327
HEW,Heworth Rail Station,428550,561970,3,NZ 28550 61970,54.951567,-1.5557661
HEX,Hexham Rail Station,394030,564320,2,NY 94030 64320,54.973458,-2.0947946
HYD,Heyford Rail Station,448290,224750,1,SP 48290 24750,51.919189,-1.2992700
HHB,Heysham Port Rail Station,340290,460070,1,SD 40290 60070,54.033142,-2.9131143
HFN,Hertford North Rail Station,531681,212856,1,TL 31681 12856,51.798855,-0.091788546
HAP,Hatfield Peverel Rail Station,578910,212200,1,TL 78910 12200,51.779863,0.59212371
HIG,Highbridge & Burnham-on-Sea Rail Station,332200,147000,3,ST 32200 47000,51.218155,-2.9721534
HHY,Highbury & Islington Rail Station,531585,184735,3,TQ 31585 84735,51.546175,-0.10376372
HIP,Highams Park Rail Station,538575,191840,2,TQ 38575 91840,51.608349,-0.00022226727
HEI,Heighington Rail Station,427120,522500,2,NZ 27120 22500,54.596959,-1.5817651
HII,Highbury & Islington Rail Station,531585,184725,2,TQ 31585 84725,51.546086,-0.10376745
HGM,Higham Rail Station,571556,172613,1,TQ 71556 72613,51.426557,0.46627771
HIL,Hillside Rail Station,332320,414440,1,SD 32320 14440,53.622105,-3.0247163
HLS,Hilsea Rail Station,466385,103615,4,SU 66385 03615,50.828275,-1.0587974
HNK,Hinckley Rail Station,442700,293200,1,SP 42700 93200,52.534997,-1.3719232
HIN,Hindley Rail Station,361960,405220,1,SD 61960 05220,53.542235,-2.5755016
HNA,Hinton Admiral Rail Station,420263,94821,1,SZ 20263 94821,50.752638,-1.7141265
HIT,Hitchin Rail Station,519433,229734,4,TL 19433 29734,51.953281,-0.26348084
HTO,Hightown Rail Station,330020,403680,1,SD 30020 03680,53.525104,-3.0570679
HID,Hall i' th' Wood Rail Station,372757,411285,2,SD 72757 11285,53.597421,-2.4131097
HCB,Hackbridge Rail Station,528580,165930,1,TQ 28580 65930,51.377870,-0.15390755
HDG,Heald Green Rail Station,384350,385865,2,SJ 84350 85865,53.369414,-2.2366673
HLB,Hildenborough Rail Station,555680,148500,1,TQ 55680 48500,51.214484,0.22758990
HLF,Hillfoot Rail Station,255100,672100,1,NS 55100 72100,55.920091,-4.3202741
HFX,Halifax Rail Station,409760,424960,2,SE 09760 24960,53.720959,-1.8535747
HLG,Hall Green Rail Station,410590,282115,2,SP 10590 82115,52.436908,-1.8456509
HLM,Holmwood Rail Station,517465,143780,2,TQ 17465 43780,51.181194,-0.32080898
HLE,Hillington East Rail Station,252680,664840,2,NS 52680 64840,55.854181,-4.3550102
HLW,Hillington West Rail Station,251650,665080,1,NS 51650 65080,55.856020,-4.3715799
HLC,Helensburgh Central Rail Station,229700,682400,1,NS 29700 82400,56.004207,-4.7327577
HLU,Helensburgh Upper Rail Station,229920,683300,1,NS 29920 83300,56.012362,-4.7298039
HWH,Haltwhistle Rail Station,370420,563790,1,NY 70420 63790,54.967848,-2.4635650
HHD,Holyhead Rail Station,224800,382200,1,SH 24800 82200,53.307682,-4.6310023
HME,Hamble Rail Station,447300,108200,1,SU 47300 08200,50.871373,-1.3291621
HMD,Hampden Park (Sussex) Rail Station,560733,102125,1,TQ 60733 02125,50.796404,0.27935579
HUP,Humphrey Park Rail Station,378346,395102,1,SJ 78346 95102,53.452227,-2.3275377
HDH,Hampstead Heath Rail Station,527265,185630,2,TQ 27265 85630,51.555209,-0.16570542
HIA,Hampton-in-Arden Rail Station,420500,281270,1,SP 20500 81270,52.429031,-1.6999306
HMT,Ham Street Rail Station,600090,133770,1,TR 00090 33770,51.068377,0.85450633
HAM,Hamworthy Rail Station,398730,91730,1,SY 98730 91730,50.725190,-2.0193570
HYW,Hinchley Wood Rail Station,515600,165300,1,TQ 15600 65300,51.374997,-0.34052453
HTH,Handforth Rail Station,385875,383310,2,SJ 85875 83310,53.346492,-2.2136333
THW,The Hawthorns Rail Station,402540,289720,1,SP 02540 89720,52.505371,-1.9640089
HRR,Harrington Rail Station,298995,525385,2,NX 98995 25385,54.613483,-3.5655146
HOT,Henley-on-Thames Rail Station,476380,182270,1,SU 76380 82270,51.534178,-0.90021220
HNT,Huntly Rail Station,353537,839618,2,NJ 53537 39618,57.444487,-2.7757400
HUN,Huntingdon Rail Station,523300,271600,3,TL 23300 71600,52.328647,-0.19206805
HOC,Hockley Rail Station,584237,192762,1,TQ 84237 92762,51.603555,0.65900109
HOL,Holton Heath Rail Station,394600,90200,1,SY 94600 90200,50.711407,-2.0778448
HLY,Holytown Rail Station,276400,659500,1,NS 76400 59500,55.812897,-3.9739288
HMN,Homerton Rail Station,535840,184940,2,TQ 35840 84940,51.547010,-0.042359833
HON,Honiton Rail Station,316460,100340,1,ST 16460 00340,50.796579,-3.1867178
HOY,Honley Rail Station,414590,412430,1,SE 14590 12430,53.608227,-1.7809653
HPA,Honor Oak Park Rail Station,535910,174145,2,TQ 35910 74145,51.449987,-0.045505451
HYB,Honeybourne Rail Station,411485,244820,2,SP 11485 44820,52.101599,-1.8337427
HOK,Hook Rail Station,472520,153940,1,SU 72520 53940,51.279997,-0.96163575
HOO,Hooton Rail Station,334980,378250,1,SJ 34980 78250,53.297197,-2.9770093
HPE,Hope (Flintshire) Rail Station,330700,358300,1,SJ 30700 58300,53.117356,-3.0368758
HOP,Hope (Derbyshire) Rail Station,418080,383280,2,SK 18080 83280,53.346109,-1.7298867
HPT,Hopton Heath Rail Station,338030,277435,2,SO 38030 77435,52.391414,-2.9120596
HOR,Horley Rail Station,528665,142666,1,TQ 28665 42666,51.168774,-0.16105358
HRH,Horsham Rail Station,517865,130980,3,TQ 17865 30980,51.066063,-0.31926949
HWI,Horwich Parkway Rail Station,364365,409192,2,SD 64365 09192,53.578104,-2.5396659
HSC,Hoscar Rail Station,346860,411545,2,SD 46860 11545,53.597767,-2.8044209
HGN,Hough Green Rail Station,348530,386450,1,SJ 48530 86450,53.372390,-2.7750659
HOU,Hounslow Rail Station,513870,174935,2,TQ 13870 74935,51.461944,-0.36227694
HOV,Hove Rail Station,528912,105559,3,TQ 28912 05559,50.835215,-0.17068739
HOW,Howden Rail Station,475215,430420,2,SE 75215 30420,53.764710,-0.86046305
HOZ,Howwood (Renfrewshire) Rail Station,239480,660450,1,NS 39480 60450,55.810563,-4.5630579
HWW,How Wood (Herts) Rail Station,514449,203409,1,TL 14449 03409,51.717740,-0.34467044
HOX,Hoxton Rail Station,533575,183155,1,TQ 33575 83155,51.531510,-0.075681573
HYK,Hoylake Rail Station,321700,388800,1,SJ 21700 88800,53.390209,-3.1788307
HGY,Harringay Rail Station,531400,188200,1,TQ 31400 88200,51.577357,-0.10513614
HRY,Harringay Green Lanes Rail Station,531885,188193,2,TQ 31885 88193,51.577181,-0.098143774
HRL,Harlech Rail Station,258100,331400,1,SH 58100 31400,52.861327,-4.1091904
HRO,Harold Wood Rail Station,554785,190575,2,TQ 54785 90575,51.592764,0.23312860
HLN,Harlington (Beds) Rail Station,503456,230355,2,TL 03456 30355,51.962060,-0.49568992
HRD,Harling Road Rail Station,597770,287950,1,TL 97770 87950,52.453688,0.90914228
HWM,Harlow Mill Rail Station,547160,212340,1,TL 47160 12340,51.790364,0.13230755
HWN,Harlow Town Rail Station,544626,211232,3,TL 44626 11232,51.781069,0.095131797
HBP,Hornbeam Park Rail Station,431130,453860,1,SE 31130 53860,53.979867,-1.5268223
HNB,Herne Bay Rail Station,617130,167450,3,TR 17130 67450,51.364591,1.1177258
HRN,Hornsey Rail Station,530900,189200,1,TQ 30900 89200,51.586459,-0.11197506
HRW,Harrow & Wealdstone Rail Station,515465,189460,2,TQ 15465 89460,51.592167,-0.33457147
HRW,Harrow & Wealdstone Rail Station,515465,189461,3,TQ 15465 89461,51.592176,-0.33457114
HPD,Harpenden Rail Station,513735,214175,2,TL 13735 14175,51.814643,-0.35148052
HSY,Horsley Rail Station,509223,154518,1,TQ 09223 54518,51.279345,-0.43540866
HRM,Harrietsham Rail Station,586620,152910,1,TQ 86620 52910,51.244831,0.67239934
